n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
50,0.500000,0.400000,2.000000,11,98,49,787,1223,"GRASP-PR full-recharge heuristic",14,14.000000,1,524559,5.295375,19,30.000000,1,14,2299.000000,1512.000000,0.891399
50,0.500000,0.400000,2.000000,12,100,48,829,1264,"GRASP-PR full-recharge heuristic",19,18.000000,0,1485033,15.008537,20,30.000000,1,14,2369.000000,1540.000000,0.902857
50,0.500000,0.400000,2.000000,13,100,50,794,1225,"GRASP-PR full-recharge heuristic",17,17.000000,1,11840,0.119566,19,30.000000,1,14,2334.000000,1540.000000,0.875000
50,0.500000,0.400000,2.000000,14,94,49,742,1203,"GRASP-PR full-recharge heuristic",16,15.000000,0,1506309,15.007133,18,30.000000,1,14,2198.000000,1456.000000,0.914134
50,0.500000,0.400000,2.000000,15,100,48,815,1298,"GRASP-PR full-recharge heuristic",18,17.000000,0,1490831,15.010371,20,30.000000,1,14,2355.000000,1540.000000,0.927143
50,0.500000,0.400000,2.000000,16,100,49,801,1406,"GRASP-PR full-recharge heuristic",18,17.000000,0,1500501,15.002387,19,30.000000,1,15,2451.000000,1650.000000,0.937333
50,0.500000,0.400000,2.000000,17,100,50,739,1260,"GRASP-PR full-recharge heuristic",17,16.000000,0,1505651,15.001728,18,30.000000,1,14,2279.000000,1540.000000,0.900000
50,0.500000,0.400000,2.000000,18,100,49,798,1405,"GRASP-PR full-recharge heuristic",17,16.000000,0,1529088,15.003553,20,30.000000,1,15,2448.000000,1650.000000,0.936667
50,0.500000,0.400000,2.000000,19,100,50,796,1263,"GRASP-PR full-recharge heuristic",17,15.000000,0,1548455,15.004239,18,30.000000,1,14,2336.000000,1540.000000,0.902143
50,0.500000,0.400000,2.000000,20,98,49,737,1446,"GRASP-PR full-recharge heuristic",19,19.000000,1,178943,1.720906,22,30.000000,1,16,2465.000000,1728.000000,0.922194
50,0.500000,0.400000,2.500000,0,125,48,814,1289,"GRASP-PR full-recharge heuristic",17,15.000000,0,1486127,15.005259,19,30.000000,1,11,2299.000000,1485.000000,0.937455
50,0.500000,0.400000,2.500000,1,125,47,859,1096,"GRASP-PR full-recharge heuristic",13,13.000000,1,15872,0.165705,18,30.000000,1,10,2209.000000,1350.000000,0.876800
50,0.500000,0.400000,2.500000,2,125,49,916,1281,"GRASP-PR full-recharge heuristic",14,13.000000,0,1511788,15.009325,14,30.000000,1,11,2401.000000,1485.000000,0.931636
50,0.500000,0.400000,2.500000,3,123,49,741,1482,"GRASP-PR full-recharge heuristic",17,16.000000,0,1550390,15.011387,19,30.000000,1,14,2603.000000,1862.000000,0.860627
50,0.500000,0.400000,2.500000,4,125,49,756,1285,"GRASP-PR full-recharge heuristic",18,18.000000,1,576,0.006939,19,30.000000,1,12,2376.000000,1620.000000,0.856667
50,0.500000,0.400000,2.500000,5,125,49,849,1440,"GRASP-PR full-recharge heuristic",20,19.000000,0,1539267,15.010168,21,30.000000,1,12,2469.000000,1620.000000,0.960000
50,0.500000,0.400000,2.500000,6,125,49,855,1331,"GRASP-PR full-recharge heuristic",17,15.000000,0,1504091,15.001944,18,30.000000,1,12,2475.000000,1620.000000,0.887333
50,0.500000,0.400000,2.500000,7,125,49,898,1433,"GRASP-PR full-recharge heuristic",17,16.000000,0,1524782,15.002992,18,30.000000,1,12,2518.000000,1620.000000,0.955333
50,0.500000,0.400000,2.500000,8,123,50,847,1387,"GRASP-PR full-recharge heuristic",17,15.000000,0,1530958,15.002951,18,30.000000,1,12,2443.000000,1596.000000,0.939702
50,0.500000,0.400000,2.500000,9,120,50,838,1203,"GRASP-PR full-recharge heuristic",17,17.000000,1,529,0.006732,19,30.000000,1,11,2268.000000,1430.000000,0.911364
50,0.500000,0.400000,2.500000,10,123,49,882,1271,"GRASP-PR full-recharge heuristic",14,14.000000,1,1633,0.017190,17,30.000000,1,12,2478.000000,1596.000000,0.861111
50,0.500000,0.400000,2.500000,11,123,49,787,1223,"GRASP-PR full-recharge heuristic",15,14.000000,0,1459188,15.008534,17,30.000000,1,11,2250.000000,1463.000000,0.903917
50,0.500000,0.400000,2.500000,12,125,48,829,1264,"GRASP-PR full-recharge heuristic",19,18.000000,0,1469165,15.017589,20,30.000000,1,11,2314.000000,1485.000000,0.919273
50,0.500000,0.400000,2.500000,13,125,50,794,1225,"GRASP-PR full-recharge heuristic",16,16.000000,1,11940,0.118569,19,30.000000,1,11,2279.000000,1485.000000,0.890909
50,0.500000,0.400000,2.500000,14,118,49,742,1203,"GRASP-PR full-recharge heuristic",16,14.000000,0,1502356,15.010481,19,30.000000,1,11,2150.000000,1408.000000,0.926810
50,0.500000,0.400000,2.500000,15,125,48,815,1298,"GRASP-PR full-recharge heuristic",17,17.000000,1,41526,0.411956,21,30.000000,1,12,2435.000000,1620.000000,0.865333
50,0.500000,0.400000,2.500000,16,125,49,801,1406,"GRASP-PR full-recharge heuristic",17,17.000000,1,119865,1.187962,19,30.000000,1,12,2421.000000,1620.000000,0.937333
50,0.500000,0.400000,2.500000,17,125,50,739,1260,"GRASP-PR full-recharge heuristic",16,16.000000,1,2268,0.023403,18,30.000000,1,12,2359.000000,1620.000000,0.840000
50,0.500000,0.400000,2.500000,18,125,49,798,1405,"GRASP-PR full-recharge heuristic",16,16.000000,1,23650,0.241279,20,30.000000,1,13,2553.000000,1755.000000,0.864615
50,0.500000,0.400000,2.500000,19,125,50,796,1263,"GRASP-PR full-recharge heuristic",16,15.000000,0,1464909,15.011639,17,30.000000,1,11,2281.000000,1485.000000,0.918545
50,0.500000,0.400000,2.500000,20,123,49,737,1446,"GRASP-PR full-recharge heuristic",20,19.000000,0,1507895,15.015148,23,30.000000,1,13,2466.000000,1729.000000,0.904315
50,0.500000,0.400000,3.000000,0,150,48,814,1289,"GRASP-PR full-recharge heuristic",18,15.000000,0,1410236,15.002464,20,30.000000,1,9,2254.000000,1440.000000,0.954815
50,0.500000,0.400000,3.000000,1,150,47,859,1096,"GRASP-PR full-recharge heuristic",13,13.000000,1,0,0.001231,13,30.000000,1,9,2299.000000,1440.000000,0.811852
50,0.500000,0.400000,3.000000,2,150,49,916,1281,"GRASP-PR full-recharge heuristic",13,13.000000,1,1870,0.020813,14,30.000000,1,10,2516.000000,1600.000000,0.854000
50,0.500000,0.400000,3.000000,3,147,49,741,1482,"GRASP-PR full-recharge heuristic",17,16.000000,0,1478835,15.001568,19,30.000000,1,11,2468.000000,1727.000000,0.916512
50,0.500000,0.400000,3.000000,4,150,49,756,1285,"GRASP-PR full-recharge heuristic",18,18.000000,1,3511,0.039453,19,30.000000,1,10,2356.000000,1600.000000,0.856667
50,0.500000,0.400000,3.000000,5,150,49,849,1440,"GRASP-PR full-recharge heuristic",19,19.000000,1,68931,0.710897,21,30.000000,1,10,2449.000000,1600.000000,0.960000
50,0.500000,0.400000,3.000000,6,150,49,855,1331,"GRASP-PR full-recharge heuristic",16,15.000000,0,1391973,15.004215,18,30.000000,1,10,2455.000000,1600.000000,0.887333
50,0.500000,0.400000,3.000000,7,150,49,898,1433,"GRASP-PR full-recharge heuristic",16,16.000000,1,73484,0.834067,18,30.000000,1,11,2658.000000,1760.000000,0.868485
50,0.500000,0.400000,3.000000,8,147,50,847,1387,"GRASP-PR full-recharge heuristic",17,15.000000,0,1454247,15.007459,19,30.000000,1,10,2417.000000,1570.000000,0.943537
50,0.500000,0.400000,3.000000,9,144,50,838,1203,"GRASP-PR full-recharge heuristic",17,17.000000,1,1481,0.016975,18,30.000000,1,9,2224.000000,1386.000000,0.928241
50,0.500000,0.400000,3.000000,10,147,49,882,1271,"GRASP-PR full-recharge heuristic",14,13.000000,0,1464561,15.008498,14,30.000000,1,9,2295.000000,1413.000000,0.960695
50,0.500000,0.400000,3.000000,11,147,49,787,1223,"GRASP-PR full-recharge heuristic",14,14.000000,1,41115,0.442100,18,30.000000,1,9,2200.000000,1413.000000,0.924414
50,0.500000,0.400000,3.000000,12,150,48,829,1264,"GRASP-PR full-recharge heuristic",20,17.000000,0,1337470,15.002302,21,30.000000,1,9,2269.000000,1440.000000,0.936296
50,0.500000,0.400000,3.000000,13,150,50,794,1225,"GRASP-PR full-recharge heuristic",17,16.000000,0,1372768,15.013868,18,30.000000,1,9,2234.000000,1440.000000,0.907407
50,0.500000,0.400000,3.000000,14,141,49,742,1203,"GRASP-PR full-recharge heuristic",15,14.000000,0,1430033,15.010053,16,30.000000,1,9,2101.000000,1359.000000,0.947991
50,0.500000,0.400000,3.000000,15,150,48,815,1298,"GRASP-PR full-recharge heuristic",17,17.000000,1,159917,1.694682,19,30.000000,1,10,2415.000000,1600.000000,0.865333
50,0.500000,0.400000,3.000000,16,150,49,801,1406,"GRASP-PR full-recharge heuristic",17,17.000000,1,16215,0.168805,18,30.000000,1,10,2401.000000,1600.000000,0.937333
50,0.500000,0.400000,3.000000,17,150,50,739,1260,"GRASP-PR full-recharge heuristic",16,15.000000,0,1365073,15.008506,17,30.000000,1,9,2179.000000,1440.000000,0.933333
50,0.500000,0.400000,3.000000,18,150,49,798,1405,"GRASP-PR full-recharge heuristic",16,16.000000,1,335033,3.626327,20,30.000000,1,10,2398.000000,1600.000000,0.936667
50,0.500000,0.400000,3.000000,19,150,50,796,1263,"GRASP-PR full-recharge heuristic",16,15.000000,0,1404526,15.002482,18,30.000000,1,9,2236.000000,1440.000000,0.935556
50,0.500000,0.400000,3.000000,20,147,49,737,1446,"GRASP-PR full-recharge heuristic",19,19.000000,1,18750,0.196778,23,30.000000,1,11,2464.000000,1727.000000,0.894249
50,0.500000,0.400000,3.500000,0,175,48,814,1289,"GRASP-PR full-recharge heuristic",16,15.000000,0,1215448,15.002312,19,30.000000,1,8,2294.000000,1480.000000,0.920714
50,0.500000,0.400000,3.500000,1,175,47,859,1096,"GRASP-PR full-recharge heuristic",15,13.000000,0,1220163,15.006780,15,30.000000,1,7,2154.000000,1295.000000,0.894694
50,0.500000,0.400000,3.500000,2,175,49,916,1281,"GRASP-PR full-recharge heuristic",13,13.000000,1,378296,4.165621,15,30.000000,1,8,2396.000000,1480.000000,0.915000
50,0.500000,0.400000,3.500000,3,172,49,741,1482,"GRASP-PR full-recharge heuristic",18,16.000000,0,1419032,15.010271,20,30.000000,1,9,2379.000000,1638.000000,0.957364
50,0.500000,0.400000,3.500000,4,175,49,756,1285,"GRASP-PR full-recharge heuristic",18,17.000000,0,1305381,15.015603,21,30.000000,1,8,2236.000000,1480.000000,0.917857
50,0.500000,0.400000,3.500000,5,175,49,849,1440,"GRASP-PR full-recharge heuristic",19,19.000000,1,6982,0.080725,20,30.000000,1,9,2514.000000,1665.000000,0.914286
50,0.500000,0.400000,3.500000,6,175,49,855,1331,"GRASP-PR full-recharge heuristic",15,15.000000,1,2276,0.026686,16,30.000000,1,8,2335.000000,1480.000000,0.950714
50,0.500000,0.400000,3.500000,7,175,49,898,1433,"GRASP-PR full-recharge heuristic",17,16.000000,0,1391451,15.004219,20,30.000000,1,9,2563.000000,1665.000000,0.909841
50,0.500000,0.400000,3.500000,8,172,50,847,1387,"GRASP-PR full-recharge heuristic",15,15.000000,1,15716,0.167697,19,30.000000,1,9,2485.000000,1638.000000,0.895995
50,0.500000,0.400000,3.500000,9,168,50,838,1203,"GRASP-PR full-recharge heuristic",19,16.000000,0,1283208,15.006552,20,30.000000,1,8,2262.000000,1424.000000,0.895089
50,0.500000,0.400000,3.500000,10,172,49,882,1271,"GRASP-PR full-recharge heuristic",14,13.000000,0,1385097,15.009949,15,30.000000,1,8,2338.000000,1456.000000,0.923692
50,0.500000,0.400000,3.500000,11,172,49,787,1223,"GRASP-PR full-recharge heuristic",14,14.000000,1,8206,0.100355,17,30.000000,1,8,2243.000000,1456.000000,0.888808
50,0.500000,0.400000,3.500000,12,175,48,829,1264,"GRASP-PR full-recharge heuristic",18,17.000000,0,1319532,15.003070,19,30.000000,1,8,2309.000000,1480.000000,0.902857
50,0.500000,0.400000,3.500000,13,175,50,794,1225,"GRASP-PR full-recharge heuristic",16,16.000000,1,15283,0.169524,20,30.000000,1,8,2274.000000,1480.000000,0.875000
50,0.500000,0.400000,3.500000,14,165,49,742,1203,"GRASP-PR full-recharge heuristic",15,14.000000,0,1383912,15.004944,18,30.000000,1,8,2142.000000,1400.000000,0.911364
50,0.500000,0.400000,3.500000,15,175,48,815,1298,"GRASP-PR full-recharge heuristic",19,17.000000,0,1288609,15.003383,20,30.000000,1,8,2295.000000,1480.000000,0.927143
50,0.500000,0.400000,3.500000,16,175,49,801,1406,"GRASP-PR full-recharge heuristic",18,17.000000,0,1383757,15.005447,19,30.000000,1,9,2466.000000,1665.000000,0.892698
50,0.500000,0.400000,3.500000,17,175,50,739,1260,"GRASP-PR full-recharge heuristic",16,15.000000,0,1398140,15.014643,20,30.000000,1,8,2219.000000,1480.000000,0.900000
50,0.500000,0.400000,3.500000,18,175,49,798,1405,"GRASP-PR full-recharge heuristic",17,16.000000,0,1333213,15.011232,20,30.000000,1,9,2463.000000,1665.000000,0.892063
50,0.500000,0.400000,3.500000,19,175,50,796,1263,"GRASP-PR full-recharge heuristic",16,15.000000,0,1264685,15.006863,19,30.000000,1,8,2276.000000,1480.000000,0.902143
50,0.500000,0.400000,3.500000,20,172,49,737,1446,"GRASP-PR full-recharge heuristic",19,19.000000,1,1155,0.013652,20,30.000000,1,9,2375.000000,1638.000000,0.934109
50,0.500000,0.400000,4.000000,0,200,48,814,1289,"GRASP-PR full-recharge heuristic",18,14.000000,0,1231574,15.008110,20,30.000000,1,7,2284.000000,1470.000000,0.920714
50,0.500000,0.400000,4.000000,1,200,47,859,1096,"GRASP-PR full-recharge heuristic",13,12.000000,0,1195472,15.007568,13,30.000000,1,6,2119.000000,1260.000000,0.913333
50,0.500000,0.400000,4.000000,2,200,49,916,1281,"GRASP-PR full-recharge heuristic",14,13.000000,0,1352601,15.001839,17,30.000000,1,7,2386.000000,1470.000000,0.915000
50,0.500000,0.400000,4.000000,3,196,49,741,1482,"GRASP-PR full-recharge heuristic",16,16.000000,1,3617,0.041269,18,30.000000,1,8,2389.000000,1648.000000,0.945153
50,0.500000,0.400000,4.000000,4,200,49,756,1285,"GRASP-PR full-recharge heuristic",18,17.000000,0,1235830,15.007548,19,30.000000,1,7,2226.000000,1470.000000,0.917857
50,0.500000,0.400000,4.000000,5,200,49,849,1440,"GRASP-PR full-recharge heuristic",20,19.000000,0,1370054,15.010446,24,30.000000,1,8,2529.000000,1680.000000,0.900000
50,0.500000,0.400000,4.000000,6,200,49,855,1331,"GRASP-PR full-recharge heuristic",17,15.000000,0,1276997,15.008131,18,30.000000,1,7,2325.000000,1470.000000,0.950714
50,0.500000,0.400000,4.000000,7,200,49,898,1433,"GRASP-PR full-recharge heuristic",16,15.000000,0,1399623,15.017448,19,30.000000,1,8,2578.000000,1680.000000,0.895625
50,0.500000,0.400000,4.000000,8,196,50,847,1387,"GRASP-PR full-recharge heuristic",15,15.000000,1,93110,1.028389,16,30.000000,1,8,2495.000000,1648.000000,0.884566
50,0.500000,0.400000,4.000000,9,192,50,838,1203,"GRASP-PR full-recharge heuristic",17,16.000000,0,1230291,15.014438,18,30.000000,1,7,2252.000000,1414.000000,0.895089
50,0.500000,0.400000,4.000000,10,196,49,882,1271,"GRASP-PR full-recharge heuristic",14,13.000000,0,1362983,15.007510,18,30.000000,1,7,2324.000000,1442.000000,0.926385
50,0.500000,0.400000,4.000000,11,196,49,787,1223,"GRASP-PR full-recharge heuristic",16,13.000000,0,1230930,15.004129,17,30.000000,1,7,2229.000000,1442.000000,0.891399
50,0.500000,0.400000,4.000000,12,200,48,829,1264,"GRASP-PR full-recharge heuristic",19,17.000000,0,1231279,15.015147,23,30.000000,1,7,2299.000000,1470.000000,0.902857
50,0.500000,0.400000,4.000000,13,200,50,794,1225,"GRASP-PR full-recharge heuristic",17,16.000000,0,1203836,15.001773,18,30.000000,1,7,2264.000000,1470.000000,0.875000
50,0.500000,0.400000,4.000000,14,188,49,742,1203,"GRASP-PR full-recharge heuristic",16,14.000000,0,1252223,15.003663,20,30.000000,1,7,2128.000000,1386.000000,0.914134
50,0.500000,0.400000,4.000000,15,200,48,815,1298,"GRASP-PR full-recharge heuristic",17,17.000000,1,305200,3.635243,19,30.000000,1,7,2285.000000,1470.000000,0.927143
50,0.500000,0.400000,4.000000,16,200,49,801,1406,"GRASP-PR full-recharge heuristic",17,17.000000,1,1587,0.018937,22,30.000000,1,8,2481.000000,1680.000000,0.878750
50,0.500000,0.400000,4.000000,17,200,50,739,1260,"GRASP-PR full-recharge heuristic",16,15.000000,0,1178783,15.004415,17,30.000000,1,7,2209.000000,1470.000000,0.900000
50,0.500000,0.400000,4.000000,18,200,49,798,1405,"GRASP-PR full-recharge heuristic",18,16.000000,0,1272174,15.003209,20,30.000000,1,8,2478.000000,1680.000000,0.878125
50,0.500000,0.400000,4.000000,19,200,50,796,1263,"GRASP-PR full-recharge heuristic",16,15.000000,0,1249708,15.005383,17,30.000000,1,7,2266.000000,1470.000000,0.902143
50,0.500000,0.400000,4.000000,20,196,49,737,1446,"GRASP-PR full-recharge heuristic",21,19.000000,0,1311098,15.007055,22,30.000000,1,8,2385.000000,1648.000000,0.922194
50,0.500000,0.400000,4.500000,0,225,48,814,1289,"GRASP-PR full-recharge heuristic",16,14.000000,0,1108130,15.000645,16,30.000000,1,6,2224.000000,1410.000000,0.954815
50,0.500000,0.400000,4.500000,1,225,47,859,1096,"GRASP-PR full-recharge heuristic",13,12.000000,0,1046971,15.001234,18,30.000000,1,5,2034.000000,1175.000000,0.974222
50,0.500000,0.400000,4.500000,2,225,49,916,1281,"GRASP-PR full-recharge heuristic",14,13.000000,0,1196785,15.003783,15,30.000000,1,6,2326.000000,1410.000000,0.948889
50,0.500000,0.400000,4.500000,3,221,49,741,1482,"GRASP-PR full-recharge heuristic",19,15.000000,0,1282361,15.007072,20,30.000000,1,7,2358.000000,1617.000000,0.957983
50,0.500000,0.400000,4.500000,4,225,49,756,1285,"GRASP-PR full-recharge heuristic",18,17.000000,0,1144165,15.009348,20,30.000000,1,6,2166.000000,1410.000000,0.951852
50,0.500000,0.400000,4.500000,5,225,49,849,1440,"GRASP-PR full-recharge heuristic",19,19.000000,1,586558,7.559187,21,30.000000,1,7,2494.000000,1645.000000,0.914286
50,0.500000,0.400000,4.500000,6,225,49,855,1331,"GRASP-PR full-recharge heuristic",15,15.000000,1,61678,0.753740,17,30.000000,1,7,2500.000000,1645.000000,0.845079
50,0.500000,0.400000,4.500000,7,225,49,898,1433,"GRASP-PR full-recharge heuristic",18,15.000000,0,1223407,15.004107,19,30.000000,1,7,2543.000000,1645.000000,0.909841
50,0.500000,0.400000,4.500000,8,221,50,847,1387,"GRASP-PR full-recharge heuristic",16,14.000000,0,1237337,15.010259,20,30.000000,1,7,2464.000000,1617.000000,0.896574
50,0.500000,0.400000,4.500000,9,216,50,838,1203,"GRASP-PR full-recharge heuristic",16,15.000000,0,1152258,15.001485,22,30.000000,1,6,2194.000000,1356.000000,0.928241
50,0.500000,0.400000,4.500000,10,221,49,882,1271,"GRASP-PR full-recharge heuristic",14,13.000000,0,1195100,15.013068,15,30.000000,1,6,2268.000000,1386.000000,0.958522
50,0.500000,0.400000,4.500000,11,221,49,787,1223,"GRASP-PR full-recharge heuristic",14,13.000000,0,1130668,15.009935,16,30.000000,1,6,2173.000000,1386.000000,0.922323
50,0.500000,0.400000,4.500000,12,225,48,829,1264,"GRASP-PR full-recharge heuristic",20,17.000000,0,975827,15.007111,21,30.000000,1,6,2239.000000,1410.000000,0.936296
50,0.500000,0.400000,4.500000,13,225,50,794,1225,"GRASP-PR full-recharge heuristic",16,16.000000,1,484,0.007565,17,30.000000,1,6,2204.000000,1410.000000,0.907407
50,0.500000,0.400000,4.500000,14,212,49,742,1203,"GRASP-PR full-recharge heuristic",16,14.000000,0,1144106,15.008449,17,30.000000,1,6,2074.000000,1332.000000,0.945755
50,0.500000,0.400000,4.500000,15,225,48,815,1298,"GRASP-PR full-recharge heuristic",17,17.000000,1,3202,0.054771,23,30.000000,1,6,2225.000000,1410.000000,0.961481
50,0.500000,0.400000,4.500000,16,225,49,801,1406,"GRASP-PR full-recharge heuristic",18,17.000000,0,1199421,15.005959,19,30.000000,1,7,2446.000000,1645.000000,0.892698
50,0.500000,0.400000,4.500000,17,225,50,739,1260,"GRASP-PR full-recharge heuristic",15,15.000000,1,4514,0.059832,18,30.000000,1,6,2149.000000,1410.000000,0.933333
50,0.500000,0.400000,4.500000,18,225,49,798,1405,"GRASP-PR full-recharge heuristic",17,16.000000,0,1248185,15.005595,19,30.000000,1,7,2443.000000,1645.000000,0.892063
50,0.500000,0.400000,4.500000,19,225,50,796,1263,"GRASP-PR full-recharge heuristic",15,14.000000,0,1133549,15.006772,17,30.000000,1,6,2206.000000,1410.000000,0.935556
50,0.500000,0.400000,4.500000,20,221,49,737,1446,"GRASP-PR full-recharge heuristic",19,19.000000,1,530,0.007697,20,30.000000,1,7,2354.000000,1617.000000,0.934712
50,0.500000,0.400000,5.000000,0,250,48,814,1289,"GRASP-PR full-recharge heuristic",15,14.000000,0,907945,15.012767,23,30.000000,1,6,2374.000000,1560.000000,0.859333
50,0.500000,0.400000,5.000000,1,250,47,859,1096,"GRASP-PR full-recharge heuristic",15,12.000000,0,789319,15.013096,16,30.000000,1,5,2159.000000,1300.000000,0.876800
50,0.500000,0.400000,5.000000,2,250,49,916,1281,"GRASP-PR full-recharge heuristic",13,13.000000,1,0,0.001348,13,30.000000,1,6,2476.000000,1560.000000,0.854000
50,0.500000,0.400000,5.000000,3,245,49,741,1482,"GRASP-PR full-recharge heuristic",17,15.000000,0,1043949,15.006057,18,30.000000,1,7,2526.000000,1785.000000,0.864140
50,0.500000,0.400000,5.000000,4,250,49,756,1285,"GRASP-PR full-recharge heuristic",20,17.000000,0,887171,15.017258,22,30.000000,1,6,2316.000000,1560.000000,0.856667
50,0.500000,0.400000,5.000000,5,250,49,849,1440,"GRASP-PR full-recharge heuristic",19,18.000000,0,1125523,15.013993,20,30.000000,1,6,2409.000000,1560.000000,0.960000
50,0.500000,0.400000,5.000000,6,250,49,855,1331,"GRASP-PR full-recharge heuristic",15,14.000000,0,1095481,15.003860,21,30.000000,1,6,2415.000000,1560.000000,0.887333
50,0.500000,0.400000,5.000000,7,250,49,898,1433,"GRASP-PR full-recharge heuristic",16,15.000000,0,1170516,15.005641,17,30.000000,1,6,2458.000000,1560.000000,0.955333
50,0.500000,0.400000,5.000000,8,245,50,847,1387,"GRASP-PR full-recharge heuristic",17,14.000000,0,1125640,15.001900,18,30.000000,1,6,2377.000000,1530.000000,0.943537
50,0.500000,0.400000,5.000000,9,240,50,838,1203,"GRASP-PR full-recharge heuristic",20,15.000000,0,866142,15.013182,21,30.000000,1,6,2338.000000,1500.000000,0.835417
50,0.500000,0.400000,5.000000,10,245,49,882,1271,"GRASP-PR full-recharge heuristic",13,13.000000,1,361,0.005960,14,30.000000,1,6,2412.000000,1530.000000,0.864626
50,0.500000,0.400000,5.000000,11,245,49,787,1223,"GRASP-PR full-recharge heuristic",15,13.000000,0,835697,15.004306,17,30.000000,1,5,2062.000000,1275.000000,0.998367
50,0.500000,0.400000,5.000000,12,250,48,829,1264,"GRASP-PR full-recharge heuristic",19,17.000000,0,942587,15.002217,20,30.000000,1,6,2389.000000,1560.000000,0.842667
50,0.500000,0.400000,5.000000,13,250,50,794,1225,"GRASP-PR full-recharge heuristic",17,16.000000,0,787658,15.003744,21,30.000000,1,5,2094.000000,1300.000000,0.980000
50,0.500000,0.400000,5.000000,14,235,49,742,1203,"GRASP-PR full-recharge heuristic",14,14.000000,1,0,0.001337,14,30.000000,1,6,2212.000000,1470.000000,0.853191
50,0.500000,0.400000,5.000000,15,250,48,815,1298,"GRASP-PR full-recharge heuristic",20,17.000000,0,922444,15.007757,21,30.000000,1,6,2375.000000,1560.000000,0.865333
50,0.500000,0.400000,5.000000,16,250,49,801,1406,"GRASP-PR full-recharge heuristic",17,16.000000,0,1151674,15.003520,17,30.000000,1,6,2361.000000,1560.000000,0.937333
50,0.500000,0.400000,5.000000,17,250,50,739,1260,"GRASP-PR full-recharge heuristic",20,15.000000,0,1004836,15.009123,20,30.000000,1,6,2299.000000,1560.000000,0.840000
50,0.500000,0.400000,5.000000,18,250,49,798,1405,"GRASP-PR full-recharge heuristic",16,16.000000,1,1785,0.026666,20,30.000000,1,6,2358.000000,1560.000000,0.936667
50,0.500000,0.400000,5.000000,19,250,50,796,1263,"GRASP-PR full-recharge heuristic",19,14.000000,0,884442,15.009259,19,30.000000,1,6,2356.000000,1560.000000,0.842000
50,0.500000,0.400000,5.000000,20,245,49,737,1446,"GRASP-PR full-recharge heuristic",18,18.000000,1,82195,1.265942,22,30.000000,1,6,2267.000000,1530.000000,0.983673
50,0.500000,0.400000,5.500000,0,275,48,814,1289,"GRASP-PR full-recharge heuristic",19,14.000000,0,838661,15.012815,20,30.000000,1,5,2239.000000,1425.000000,0.937455
50,0.500000,0.400000,5.500000,1,275,47,859,1096,"GRASP-PR full-recharge heuristic",14,12.000000,0,806526,15.004545,14,30.000000,1,4,1999.000000,1140.000000,0.996364
50,0.500000,0.400000,5.500000,2,275,49,916,1281,"GRASP-PR full-recharge heuristic",14,13.000000,0,1026220,15.006580,18,30.000000,1,5,2341.000000,1425.000000,0.931636
