n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
50,0.500000,0.400000,5.500000,7,275,49,898,1433,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,0,0.072019,15,600.000000,1,6,2391.000000,1493.000000,0.868485
50,0.500000,0.400000,5.500000,8,270,50,847,1387,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.073622,14,600.000000,1,7,2304.000000,1457.000000,0.733862
50,0.500000,0.400000,5.500000,9,264,50,838,1203,Strengthened CPLEX MILP heuristic-start,16,16.000000,1,39422,32.080232,16,600.000000,1,6,2101.000000,1263.000000,0.759470
50,0.500000,0.400000,5.500000,10,270,49,882,1271,Strengthened CPLEX MILP heuristic-start,13,13.000000,1,0,0.074053,13,600.000000,1,6,2213.000000,1331.000000,0.784568
50,0.500000,0.400000,5.500000,11,270,49,787,1223,Strengthened CPLEX MILP heuristic-start,13,13.000000,1,0,0.060571,13,600.000000,1,6,2070.000000,1283.000000,0.754938
50,0.500000,0.400000,5.500000,12,275,48,829,1264,Strengthened CPLEX MILP heuristic-start,17,17.000000,1,0,0.073660,17,600.000000,1,6,2153.000000,1324.000000,0.766061
50,0.500000,0.400000,5.500000,13,275,50,794,1225,Strengthened CPLEX MILP heuristic-start,16,16.000000,1,0,0.054181,16,600.000000,1,6,2079.000000,1285.000000,0.742424
50,0.500000,0.400000,5.500000,14,259,49,742,1203,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.057606,14,600.000000,1,6,2005.000000,1263.000000,0.774131
50,0.500000,0.400000,5.500000,15,275,48,815,1298,Strengthened CPLEX MILP heuristic-start,17,17.000000,1,0,0.070257,17,600.000000,1,6,2173.000000,1358.000000,0.786667
50,0.500000,0.400000,5.500000,16,275,49,801,1406,Strengthened CPLEX MILP heuristic-start,16,16.000000,1,0,0.073508,16,600.000000,1,6,2267.000000,1466.000000,0.852121
50,0.500000,0.400000,5.500000,17,275,50,739,1260,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,0,0.054953,15,600.000000,1,6,2059.000000,1320.000000,0.763636
50,0.500000,0.400000,5.500000,19,275,50,796,1263,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.073748,14,600.000000,1,6,2119.000000,1323.000000,0.765455
50,0.500000,0.400000,5.500000,20,270,49,737,1446,Strengthened CPLEX MILP heuristic-start,18,18.000000,1,0,0.053193,18,600.000000,1,6,2243.000000,1506.000000,0.892593
50,0.500000,0.400000,6.000000,0,300,48,814,1289,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,440,0.647130,15,600.000000,1,11,2213.000000,1399.000000,0.390606
50,0.500000,0.400000,6.000000,1,300,47,859,1096,Strengthened CPLEX MILP heuristic-start,12,12.000000,1,0,0.059449,12,600.000000,1,5,2005.000000,1146.000000,0.730667
50,0.500000,0.400000,6.000000,2,300,49,916,1281,Strengthened CPLEX MILP heuristic-start,13,13.000000,1,0,0.071431,13,600.000000,1,5,2247.000000,1331.000000,0.854000
50,0.500000,0.400000,6.000000,3,294,49,741,1482,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,0,0.074130,15,600.000000,1,7,2293.000000,1552.000000,0.720117
50,0.500000,0.400000,6.000000,4,300,49,756,1285,Strengthened CPLEX MILP heuristic-start,17,17.000000,1,0,0.066290,17,600.000000,1,6,2101.000000,1345.000000,0.713889
50,0.500000,0.400000,6.000000,5,300,49,849,1440,Strengthened CPLEX MILP heuristic-start,18,18.000000,1,0,0.077167,18,600.000000,1,6,2349.000000,1500.000000,0.800000
50,0.500000,0.400000,6.000000,6,300,49,855,1331,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,1596,2.523563,15,600.000000,1,11,2296.000000,1441.000000,0.403333
50,0.500000,0.400000,6.000000,7,300,49,898,1433,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,0,0.069256,15,600.000000,1,6,2391.000000,1493.000000,0.796111
50,0.500000,0.400000,6.000000,8,294,50,847,1387,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.081261,14,600.000000,1,5,2284.000000,1437.000000,0.943537
50,0.500000,0.400000,6.000000,9,288,50,838,1203,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,1801,3.684283,16,600.000000,1,11,2151.000000,1313.000000,0.379735
50,0.500000,0.400000,6.000000,10,294,49,882,1271,Strengthened CPLEX MILP heuristic-start,13,13.000000,1,0,0.074269,13,600.000000,1,5,2203.000000,1321.000000,0.864626
50,0.500000,0.400000,6.000000,11,294,49,787,1223,Strengthened CPLEX MILP heuristic-start,13,13.000000,1,0,0.055727,13,600.000000,1,5,2060.000000,1273.000000,0.831973
50,0.500000,0.400000,6.000000,12,300,48,829,1264,Strengthened CPLEX MILP heuristic-start,17,17.000000,1,0,0.076572,17,600.000000,1,5,2143.000000,1314.000000,0.842667
50,0.500000,0.400000,6.000000,13,300,50,794,1225,Strengthened CPLEX MILP heuristic-start,16,16.000000,1,0,0.053275,16,600.000000,1,5,2069.000000,1275.000000,0.816667
50,0.500000,0.400000,6.000000,14,282,49,742,1203,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.060030,14,600.000000,1,5,1995.000000,1253.000000,0.853191
50,0.500000,0.400000,6.000000,15,300,48,815,1298,Strengthened CPLEX MILP heuristic-start,17,17.000000,1,0,0.071185,17,600.000000,1,6,2173.000000,1358.000000,0.721111
50,0.500000,0.400000,6.000000,16,300,49,801,1406,Strengthened CPLEX MILP heuristic-start,16,16.000000,1,0,0.072552,16,600.000000,1,6,2267.000000,1466.000000,0.781111
50,0.500000,0.400000,6.000000,17,300,50,739,1260,Strengthened CPLEX MILP heuristic-start,15,15.000000,1,0,0.053933,15,600.000000,1,6,2059.000000,1320.000000,0.700000
50,0.500000,0.400000,6.000000,19,300,50,796,1263,Strengthened CPLEX MILP heuristic-start,14,14.000000,1,0,0.071505,14,600.000000,1,6,2119.000000,1323.000000,0.701667
50,0.500000,0.400000,6.000000,20,294,49,737,1446,Strengthened CPLEX MILP heuristic-start,18,18.000000,1,0,0.051579,18,600.000000,1,6,2243.000000,1506.000000,0.819728
