n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
100,0.500000,0.400000,4.500000,19,225,94,1553,2768,GRASP-PR heuristic,28,28.000000,1,0,0.009696,28,30.000000,1,14,4461.000000,2908.000000,0.878730
100,0.500000,0.400000,4.500000,20,225,96,1605,2797,GRASP-PR heuristic,29,29.000000,1,38016,0.965286,30,30.000000,1,14,4542.000000,2937.000000,0.887937
100,0.500000,0.400000,5.000000,0,250,94,1576,2692,GRASP-PR heuristic,23,23.000000,1,0,0.009507,23,30.000000,1,13,4398.000000,2822.000000,0.828308
100,0.500000,0.400000,5.000000,1,250,96,1480,2515,GRASP-PR heuristic,27,27.000000,1,0,0.009057,27,30.000000,1,11,4105.000000,2625.000000,0.914545
100,0.500000,0.400000,5.000000,2,250,95,1683,2639,GRASP-PR heuristic,33,33.000000,1,0,0.009389,33,30.000000,1,13,4452.000000,2769.000000,0.812000
100,0.500000,0.400000,5.000000,3,250,97,1639,2733,GRASP-PR heuristic,31,30.000000,0,516938,15.043228,31,30.000000,1,12,4492.000000,2853.000000,0.911000
100,0.500000,0.400000,5.000000,4,245,98,1601,2654,GRASP-PR heuristic,27,27.000000,1,0,0.009470,27,30.000000,1,13,4385.000000,2784.000000,0.833281
100,0.500000,0.400000,5.000000,5,250,97,1582,2717,GRASP-PR heuristic,30,30.000000,1,0,0.009430,30,30.000000,1,12,4419.000000,2837.000000,0.905667
100,0.500000,0.400000,5.000000,6,250,96,1515,2505,GRASP-PR heuristic,26,26.000000,1,6366,0.185174,27,30.000000,1,11,4130.000000,2615.000000,0.910909
100,0.500000,0.400000,5.000000,7,250,97,1648,2548,GRASP-PR heuristic,28,28.000000,1,0,0.009053,28,30.000000,1,11,4306.000000,2658.000000,0.926545
100,0.500000,0.400000,5.000000,8,245,96,1657,2540,GRASP-PR heuristic,29,29.000000,1,0,0.008928,29,30.000000,1,12,4317.000000,2660.000000,0.863946
100,0.500000,0.400000,5.000000,9,250,98,1475,2435,GRASP-PR heuristic,30,29.000000,0,500790,15.001090,30,30.000000,1,10,4010.000000,2535.000000,0.974000
100,0.500000,0.400000,5.000000,10,245,97,1499,2612,GRASP-PR heuristic,28,28.000000,1,0,0.009616,28,30.000000,1,13,4241.000000,2742.000000,0.820094
100,0.500000,0.400000,5.000000,11,250,95,1637,2454,GRASP-PR heuristic,29,29.000000,1,263506,7.732137,30,30.000000,1,12,4211.000000,2574.000000,0.818000
100,0.500000,0.400000,5.000000,12,245,97,1555,2613,GRASP-PR heuristic,27,27.000000,1,32568,0.947688,28,30.000000,1,12,4288.000000,2733.000000,0.888776
100,0.500000,0.400000,5.000000,13,250,98,1605,2686,GRASP-PR heuristic,28,28.000000,1,0,0.009760,28,30.000000,1,13,4421.000000,2816.000000,0.826462
100,0.500000,0.400000,5.000000,14,250,96,1529,2675,GRASP-PR heuristic,30,30.000000,1,0,0.009490,30,30.000000,1,13,4334.000000,2805.000000,0.823077
100,0.500000,0.400000,5.000000,15,250,97,1657,2436,GRASP-PR heuristic,32,32.000000,1,0,0.008977,32,30.000000,1,12,4213.000000,2556.000000,0.812000
100,0.500000,0.400000,5.000000,16,250,94,1506,2635,GRASP-PR heuristic,27,27.000000,1,0,0.009488,27,30.000000,1,12,4261.000000,2755.000000,0.878333
100,0.500000,0.400000,5.000000,17,250,98,1718,2800,GRASP-PR heuristic,27,27.000000,1,4430,0.129014,28,30.000000,1,12,4638.000000,2920.000000,0.933333
100,0.500000,0.400000,5.000000,19,250,94,1553,2768,GRASP-PR heuristic,28,28.000000,1,0,0.009545,28,30.000000,1,13,4451.000000,2898.000000,0.851692
100,0.500000,0.400000,5.000000,20,250,96,1605,2797,GRASP-PR heuristic,29,29.000000,1,0,0.009806,29,30.000000,1,14,4542.000000,2937.000000,0.799143
100,0.500000,0.400000,5.500000,0,275,94,1576,2692,GRASP-PR heuristic,23,23.000000,1,0,0.009394,23,30.000000,1,11,4378.000000,2802.000000,0.889917
100,0.500000,0.400000,5.500000,1,275,96,1480,2515,GRASP-PR heuristic,27,27.000000,1,0,0.009159,27,30.000000,1,11,4105.000000,2625.000000,0.831405
100,0.500000,0.400000,5.500000,2,275,95,1683,2639,GRASP-PR heuristic,33,33.000000,1,0,0.009428,33,30.000000,1,13,4452.000000,2769.000000,0.738182
100,0.500000,0.400000,5.500000,3,275,97,1639,2733,GRASP-PR heuristic,30,30.000000,1,1090,0.041405,31,30.000000,1,11,4482.000000,2843.000000,0.903471
100,0.500000,0.400000,5.500000,4,270,98,1601,2654,GRASP-PR heuristic,27,27.000000,1,0,0.009363,27,30.000000,1,11,4365.000000,2764.000000,0.893603
100,0.500000,0.400000,5.500000,5,275,97,1582,2717,GRASP-PR heuristic,30,30.000000,1,0,0.009416,30,30.000000,1,12,4419.000000,2837.000000,0.823333
100,0.500000,0.400000,5.500000,6,275,96,1515,2505,GRASP-PR heuristic,26,26.000000,1,0,0.008820,26,30.000000,1,10,4120.000000,2605.000000,0.910909
100,0.500000,0.400000,5.500000,7,275,97,1648,2548,GRASP-PR heuristic,28,28.000000,1,0,0.008958,28,30.000000,1,11,4306.000000,2658.000000,0.842314
100,0.500000,0.400000,5.500000,8,270,96,1657,2540,GRASP-PR heuristic,29,29.000000,1,0,0.008927,29,30.000000,1,11,4307.000000,2650.000000,0.855219
100,0.500000,0.400000,5.500000,9,275,98,1475,2435,GRASP-PR heuristic,29,29.000000,1,0,0.008621,29,30.000000,1,11,4020.000000,2545.000000,0.804959
100,0.500000,0.400000,5.500000,10,270,97,1499,2612,GRASP-PR heuristic,28,28.000000,1,0,0.009149,28,30.000000,1,11,4221.000000,2722.000000,0.879461
100,0.500000,0.400000,5.500000,11,275,95,1637,2454,GRASP-PR heuristic,29,28.000000,0,474614,15.004864,29,30.000000,1,10,4191.000000,2554.000000,0.892364
100,0.500000,0.400000,5.500000,12,270,97,1555,2613,GRASP-PR heuristic,27,27.000000,1,0,0.009276,27,30.000000,1,12,4288.000000,2733.000000,0.806481
100,0.500000,0.400000,5.500000,13,275,98,1605,2686,GRASP-PR heuristic,27,27.000000,1,0,0.009586,27,30.000000,1,11,4401.000000,2796.000000,0.887934
100,0.500000,0.400000,5.500000,14,275,96,1529,2675,GRASP-PR heuristic,30,30.000000,1,0,0.009489,30,30.000000,1,11,4314.000000,2785.000000,0.884298
100,0.500000,0.400000,5.500000,15,275,97,1657,2436,GRASP-PR heuristic,32,32.000000,1,0,0.008911,32,30.000000,1,10,4193.000000,2536.000000,0.885818
100,0.500000,0.400000,5.500000,16,275,94,1506,2635,GRASP-PR heuristic,27,26.000000,0,494637,15.049036,27,30.000000,1,10,4241.000000,2735.000000,0.958182
100,0.500000,0.400000,5.500000,17,275,98,1718,2800,GRASP-PR heuristic,27,27.000000,1,1090,0.042177,28,30.000000,1,11,4628.000000,2910.000000,0.925620
100,0.500000,0.400000,5.500000,19,275,94,1553,2768,GRASP-PR heuristic,28,28.000000,1,0,0.010300,28,30.000000,1,12,4441.000000,2888.000000,0.838788
100,0.500000,0.400000,5.500000,20,275,96,1605,2797,GRASP-PR heuristic,29,29.000000,1,0,0.010324,29,30.000000,1,12,4522.000000,2917.000000,0.847576
