n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
50,0.500000,0.400000,5.500000,8,270,50,847,1387,"GRASP-PR heuristic",14,14.000000,1,0,0.001412,14,30.000000,1,7,2304.000000,1457.000000,0.733862
50,0.500000,0.400000,5.500000,9,264,50,838,1203,"GRASP-PR heuristic",16,15.000000,0,1033722,15.009730,16,30.000000,1,6,2101.000000,1263.000000,0.759470
50,0.500000,0.400000,5.500000,10,270,49,882,1271,"GRASP-PR heuristic",13,13.000000,1,0,0.001362,13,30.000000,1,6,2213.000000,1331.000000,0.784568
50,0.500000,0.400000,5.500000,11,270,49,787,1223,"GRASP-PR heuristic",13,13.000000,1,0,0.001294,13,30.000000,1,6,2070.000000,1283.000000,0.754938
50,0.500000,0.400000,5.500000,12,275,48,829,1264,"GRASP-PR heuristic",17,17.000000,1,0,0.001340,17,30.000000,1,6,2153.000000,1324.000000,0.766061
50,0.500000,0.400000,5.500000,13,275,50,794,1225,"GRASP-PR heuristic",16,16.000000,1,0,0.001296,16,30.000000,1,6,2079.000000,1285.000000,0.742424
50,0.500000,0.400000,5.500000,14,259,49,742,1203,"GRASP-PR heuristic",14,14.000000,1,0,0.001260,14,30.000000,1,6,2005.000000,1263.000000,0.774131
50,0.500000,0.400000,5.500000,15,275,48,815,1298,"GRASP-PR heuristic",17,17.000000,1,0,0.001411,17,30.000000,1,6,2173.000000,1358.000000,0.786667
50,0.500000,0.400000,5.500000,16,275,49,801,1406,"GRASP-PR heuristic",16,16.000000,1,0,0.001442,16,30.000000,1,6,2267.000000,1466.000000,0.852121
50,0.500000,0.400000,5.500000,17,275,50,739,1260,"GRASP-PR heuristic",15,15.000000,1,0,0.001305,15,30.000000,1,6,2059.000000,1320.000000,0.763636
50,0.500000,0.400000,5.500000,18,275,49,798,1405,"GRASP-PR heuristic",16,15.000000,0,1107563,15.007689,16,30.000000,1,6,2263.000000,1465.000000,0.851515
50,0.500000,0.400000,5.500000,19,275,50,796,1263,"GRASP-PR heuristic",14,14.000000,1,0,0.001349,14,30.000000,1,6,2119.000000,1323.000000,0.765455
50,0.500000,0.400000,5.500000,20,270,49,737,1446,"GRASP-PR heuristic",18,18.000000,1,0,0.001507,18,30.000000,1,6,2243.000000,1506.000000,0.892593
50,0.500000,0.400000,6.000000,0,300,48,814,1289,"GRASP-PR heuristic",14,14.000000,1,400,0.007187,15,30.000000,1,6,2163.000000,1349.000000,0.716111
50,0.500000,0.400000,6.000000,1,300,47,859,1096,"GRASP-PR heuristic",12,12.000000,1,0,0.001242,12,30.000000,1,5,2005.000000,1146.000000,0.730667
50,0.500000,0.400000,6.000000,2,300,49,916,1281,"GRASP-PR heuristic",13,13.000000,1,0,0.001404,13,30.000000,1,5,2247.000000,1331.000000,0.854000
50,0.500000,0.400000,6.000000,3,294,49,741,1482,"GRASP-PR heuristic",15,15.000000,1,0,0.001542,15,30.000000,1,7,2293.000000,1552.000000,0.720117
50,0.500000,0.400000,6.000000,4,300,49,756,1285,"GRASP-PR heuristic",17,17.000000,1,0,0.001355,17,30.000000,1,6,2101.000000,1345.000000,0.713889
50,0.500000,0.400000,6.000000,5,300,49,849,1440,"GRASP-PR heuristic",18,18.000000,1,0,0.001446,18,30.000000,1,6,2349.000000,1500.000000,0.800000
50,0.500000,0.400000,6.000000,6,300,49,855,1331,"GRASP-PR heuristic",14,14.000000,1,400,0.006994,15,30.000000,1,6,2246.000000,1391.000000,0.739444
50,0.500000,0.400000,6.000000,7,300,49,898,1433,"GRASP-PR heuristic",15,15.000000,1,0,0.001481,15,30.000000,1,6,2391.000000,1493.000000,0.796111
50,0.500000,0.400000,6.000000,8,294,50,847,1387,"GRASP-PR heuristic",14,14.000000,1,0,0.001418,14,30.000000,1,5,2284.000000,1437.000000,0.943537
50,0.500000,0.400000,6.000000,9,288,50,838,1203,"GRASP-PR heuristic",16,15.000000,0,947607,15.006525,16,30.000000,1,5,2091.000000,1253.000000,0.835417
50,0.500000,0.400000,6.000000,10,294,49,882,1271,"GRASP-PR heuristic",13,13.000000,1,0,0.001370,13,30.000000,1,5,2203.000000,1321.000000,0.864626
50,0.500000,0.400000,6.000000,11,294,49,787,1223,"GRASP-PR heuristic",13,13.000000,1,0,0.001298,13,30.000000,1,5,2060.000000,1273.000000,0.831973
50,0.500000,0.400000,6.000000,12,300,48,829,1264,"GRASP-PR heuristic",17,17.000000,1,0,0.001348,17,30.000000,1,5,2143.000000,1314.000000,0.842667
50,0.500000,0.400000,6.000000,13,300,50,794,1225,"GRASP-PR heuristic",16,16.000000,1,0,0.001289,16,30.000000,1,5,2069.000000,1275.000000,0.816667
50,0.500000,0.400000,6.000000,14,282,49,742,1203,"GRASP-PR heuristic",14,14.000000,1,0,0.001261,14,30.000000,1,5,1995.000000,1253.000000,0.853191
50,0.500000,0.400000,6.000000,15,300,48,815,1298,"GRASP-PR heuristic",17,17.000000,1,0,0.001364,17,30.000000,1,6,2173.000000,1358.000000,0.721111
50,0.500000,0.400000,6.000000,16,300,49,801,1406,"GRASP-PR heuristic",16,16.000000,1,0,0.001389,16,30.000000,1,6,2267.000000,1466.000000,0.781111
50,0.500000,0.400000,6.000000,17,300,50,739,1260,"GRASP-PR heuristic",15,15.000000,1,0,0.001301,15,30.000000,1,6,2059.000000,1320.000000,0.700000
50,0.500000,0.400000,6.000000,18,300,49,798,1405,"GRASP-PR heuristic",15,15.000000,1,74293,1.078554,16,30.000000,1,6,2263.000000,1465.000000,0.780556
50,0.500000,0.400000,6.000000,19,300,50,796,1263,"GRASP-PR heuristic",14,14.000000,1,0,0.001362,14,30.000000,1,6,2119.000000,1323.000000,0.701667
50,0.500000,0.400000,6.000000,20,294,49,737,1446,"GRASP-PR heuristic",18,18.000000,1,0,0.001473,18,30.000000,1,6,2243.000000,1506.000000,0.819728
